Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
1240,CA-2015-127012,8/11/2015,8/15/2015,Standard Class,GM-14680,Greg Matthias,Consumer,United States,Seattle,Washington,98105.0,West,OFF-AR-10003903,Office Supplies,Art,Sanford 52201 APSCO Electric Pencil Sharpener,40.97,1.0,0.0,10.6522
1241,CA-2015-127012,8/11/2015,8/15/2015,Standard Class,GM-14680,Greg Matthias,Consumer,United States,Seattle,Washington,98105.0,West,OFF-FA-10004854,Office Supplies,Fasteners,"Vinyl Coated Wire Paper Clips in Organizer Box, 800/Box",22.96,2.0,0.0,10.7912
1242,CA-2017-128727,8/29/2017,9/4/2017,Standard Class,MO-17800,Meg O'Connel,Home Office,United States,New York City,New York,10024.0,East,TEC-PH-10003442,Technology,Phones,Samsung Replacement EH64AVFWE Premium Headset,22.0,4.0,0.0,5.5
1244,US-2017-162859,2/15/2017,2/22/2017,Standard Class,PG-18820,Patrick Gardner,Consumer,United States,New York City,New York,10009.0,East,OFF-FA-10000304,Office Supplies,Fasteners,Advantus Push Pins,8.72,4.0,0.0,3.5752
1245,CA-2018-133641,5/14/2018,5/21/2018,Standard Class,EJ-14155,Eva Jacobs,Consumer,United States,Gulfport,Mississippi,39503.0,South,OFF-EN-10004955,Office Supplies,Envelopes,Fashion Color Clasp Envelopes,48.69,9.0,0.0,23.8581
1249,CA-2018-115602,12/18/2018,12/24/2018,Standard Class,DJ-13630,Doug Jacobs,Consumer,United States,New York City,New York,10009.0,East,OFF-AR-10002280,Office Supplies,Art,Staples in misc. colors,38.82,6.0,0.0,17.469
1252,CA-2018-115602,12/18/2018,12/24/2018,Standard Class,DJ-13630,Doug Jacobs,Consumer,United States,New York City,New York,10009.0,East,OFF-AR-10000462,Office Supplies,Art,Sanford Pocket Accent Highlighters,3.2,2.0,0.0,1.376
1254,CA-2018-144638,3/10/2018,3/14/2018,Standard Class,MH-18115,Mick Hernandez,Home Office,United States,Chester,Pennsylvania,19013.0,East,OFF-AR-10003958,Office Supplies,Art,Newell 337,5.248,2.0,0.2,0.5904
1255,CA-2018-144638,3/10/2018,3/14/2018,Standard Class,MH-18115,Mick Hernandez,Home Office,United States,Chester,Pennsylvania,19013.0,East,TEC-PH-10000149,Technology,Phones,Cisco SPA525G2 IP Phone - Wireless,35.91,3.0,0.4,-8.379
1256,CA-2018-144638,3/10/2018,3/14/2018,Standard Class,MH-18115,Mick Hernandez,Home Office,United States,Chester,Pennsylvania,19013.0,East,FUR-FU-10003724,Furniture,Furnishings,Westinghouse Clip-On Gooseneck Lamps,6.696,1.0,0.2,0.5022
1257,CA-2018-144638,3/10/2018,3/14/2018,Standard Class,MH-18115,Mick Hernandez,Home Office,United States,Chester,Pennsylvania,19013.0,East,FUR-FU-10003535,Furniture,Furnishings,Howard Miller Distant Time Traveler Alarm Clock,43.872,2.0,0.2,11.5164
1258,US-2017-168620,12/24/2017,12/28/2017,Second Class,RB-19795,Ross Baird,Home Office,United States,Charlotte,North Carolina,28205.0,South,OFF-BI-10001575,Office Supplies,Binders,GBC Linen Binding Covers,27.882,3.0,0.7,-20.4468
1262,US-2017-144393,10/28/2017,11/4/2017,Standard Class,SM-20950,Suzanne McNair,Corporate,United States,Greenville,North Carolina,27834.0,South,OFF-BI-10004236,Office Supplies,Binders,"XtraLife ClearVue Slant-D Ring Binder, White, 3""",17.616,4.0,0.7,-14.0928
1263,CA-2018-105053,7/7/2018,7/9/2018,Second Class,CS-12355,Christine Sundaresam,Consumer,United States,Long Beach,New York,11561.0,East,OFF-BI-10001634,Office Supplies,Binders,Wilson Jones Active Use Binders,17.472,3.0,0.2,6.3336
1264,CA-2017-155992,10/1/2017,10/2/2017,First Class,CC-12220,Chris Cortes,Consumer,United States,La Porte,Indiana,46350.0,Central,TEC-PH-10000215,Technology,Phones,Plantronics Cordless Phone Headset with In-line Volume - M214C,69.9,2.0,0.0,18.873
1265,CA-2017-155992,10/1/2017,10/2/2017,First Class,CC-12220,Chris Cortes,Consumer,United States,La Porte,Indiana,46350.0,Central,FUR-FU-10003724,Furniture,Furnishings,Westinghouse Clip-On Gooseneck Lamps,41.85,5.0,0.0,10.881
1266,CA-2018-110380,9/2/2018,9/7/2018,Standard Class,PF-19225,Phillip Flathmann,Consumer,United States,San Francisco,California,94122.0,West,OFF-AR-10000422,Office Supplies,Art,Pencil and Crayon Sharpener,6.57,3.0,0.0,1.7739
1269,CA-2018-121412,9/23/2018,9/27/2018,Standard Class,BG-11695,Brooke Gillingham,Corporate,United States,Louisville,Colorado,80027.0,West,FUR-FU-10000246,Furniture,Furnishings,Aluminum Document Frame,29.328,3.0,0.2,3.666
1270,CA-2018-100426,6/4/2018,6/8/2018,Standard Class,DC-12850,Dan Campbell,Consumer,United States,Florence,Alabama,35630.0,South,OFF-PA-10002870,Office Supplies,Paper,"Ampad Phone Message Book, Recycled, 400 Message Capacity, 5 ¾” x 11”",12.48,2.0,0.0,5.616
1272,US-2017-103646,4/21/2017,4/26/2017,Standard Class,SP-20545,Sibella Parks,Corporate,United States,Chicago,Illinois,60623.0,Central,OFF-AP-10004487,Office Supplies,Appliances,Kensington 4 Outlet MasterPiece Compact Power Control Center,48.792,3.0,0.8,-126.8592
1273,US-2017-103646,4/21/2017,4/26/2017,Standard Class,SP-20545,Sibella Parks,Corporate,United States,Chicago,Illinois,60623.0,Central,OFF-BI-10002854,Office Supplies,Binders,"Performers Binder/Pad Holder, Black",44.848,8.0,0.8,-67.272
1274,CA-2017-119186,5/26/2017,5/26/2017,Same Day,MS-17710,Maurice Satty,Consumer,United States,Fort Worth,Texas,76106.0,Central,OFF-PA-10004621,Office Supplies,Paper,Xerox 212,10.368,2.0,0.2,3.6288
1276,CA-2017-119186,5/26/2017,5/26/2017,Same Day,MS-17710,Maurice Satty,Consumer,United States,Fort Worth,Texas,76106.0,Central,OFF-PA-10004040,Office Supplies,Paper,Universal Premium White Copier/Laser Paper (20Lb. and 87 Bright),14.352,3.0,0.2,5.2026
1277,CA-2017-119186,5/26/2017,5/26/2017,Same Day,MS-17710,Maurice Satty,Consumer,United States,Fort Worth,Texas,76106.0,Central,TEC-AC-10000580,Technology,Accessories,Logitech G13 Programmable Gameboard with LCD Display,63.992,1.0,0.2,-7.1991
1278,CA-2017-148698,5/2/2017,5/7/2017,Standard Class,BD-11770,Bryan Davis,Consumer,United States,Houston,Texas,77070.0,Central,OFF-AR-10004022,Office Supplies,Art,Panasonic KP-380BK Classic Electric Pencil Sharpener,86.352,3.0,0.2,5.397
1279,CA-2015-163293,9/8/2015,9/11/2015,First Class,KC-16255,Karen Carlisle,Corporate,United States,Macon,Georgia,31204.0,South,TEC-AC-10004209,Technology,Accessories,Memorex Froggy Flash Drive 4 GB,32.97,3.0,0.0,12.8583
1280,CA-2015-163293,9/8/2015,9/11/2015,First Class,KC-16255,Karen Carlisle,Corporate,United States,Macon,Georgia,31204.0,South,TEC-AC-10000023,Technology,Accessories,"Maxell 74 Minute CD-R Spindle, 50/Pack",83.88,4.0,0.0,30.1968
1282,CA-2018-122154,4/9/2018,4/11/2018,First Class,SA-20830,Sue Ann Reed,Consumer,United States,Jacksonville,Florida,32216.0,South,OFF-LA-10000121,Office Supplies,Labels,Avery 48,15.12,3.0,0.2,4.914
1283,CA-2018-122154,4/9/2018,4/11/2018,First Class,SA-20830,Sue Ann Reed,Consumer,United States,Jacksonville,Florida,32216.0,South,OFF-BI-10002026,Office Supplies,Binders,Avery Arch Ring Binders,17.43,1.0,0.7,-13.363
1285,US-2016-149692,12/6/2016,12/12/2016,Standard Class,KW-16435,Katrina Willman,Consumer,United States,Austin,Texas,78745.0,Central,OFF-BI-10002813,Office Supplies,Binders,Avery Reinforcements for Hole-Punch Pages,2.772,7.0,0.8,-4.851
1286,CA-2017-119445,6/26/2017,7/3/2017,Standard Class,GM-14500,Gene McClure,Consumer,United States,Providence,Rhode Island,2908.0,East,OFF-ST-10000617,Office Supplies,Storage,Woodgrain Magazine Files by Perma,14.9,5.0,0.0,1.043
1287,CA-2016-124268,7/4/2016,7/8/2016,Standard Class,AD-10180,Alan Dominguez,Home Office,United States,New York City,New York,10035.0,East,OFF-AR-10004817,Office Supplies,Art,Colorific Watercolor Pencils,15.48,3.0,0.0,4.4892
1288,CA-2017-154711,11/22/2017,11/26/2017,Standard Class,TB-21355,Todd Boyes,Corporate,United States,New York City,New York,10009.0,East,FUR-FU-10000397,Furniture,Furnishings,Luxo Economy Swing Arm Lamp,39.88,2.0,0.0,11.1664
1289,CA-2017-154711,11/22/2017,11/26/2017,Standard Class,TB-21355,Todd Boyes,Corporate,United States,New York City,New York,10009.0,East,OFF-BI-10000605,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Executive Red",12.192,4.0,0.2,4.1148
1290,CA-2017-154711,11/22/2017,11/26/2017,Standard Class,TB-21355,Todd Boyes,Corporate,United States,New York City,New York,10009.0,East,OFF-AR-10001860,Office Supplies,Art,BIC Liqua Brite Liner,20.82,3.0,0.0,7.4952
1291,CA-2017-163384,11/10/2017,11/12/2017,First Class,CC-12430,Chuck Clark,Home Office,United States,San Francisco,California,94122.0,West,OFF-BI-10004970,Office Supplies,Binders,"ACCOHIDE 3-Ring Binder, Blue, 1""",13.216,4.0,0.2,4.4604
1292,CA-2017-163384,11/10/2017,11/12/2017,First Class,CC-12430,Chuck Clark,Home Office,United States,San Francisco,California,94122.0,West,OFF-PA-10003172,Office Supplies,Paper,Xerox 1996,32.4,5.0,0.0,15.552
1293,CA-2016-101707,8/27/2016,9/1/2016,Standard Class,PF-19165,Philip Fox,Consumer,United States,San Diego,California,92105.0,West,OFF-SU-10001218,Office Supplies,Supplies,Fiskars Softgrip Scissors,32.94,3.0,0.0,9.2232
1295,CA-2016-101707,8/27/2016,9/1/2016,Standard Class,PF-19165,Philip Fox,Consumer,United States,San Diego,California,92105.0,West,OFF-LA-10000134,Office Supplies,Labels,Avery 511,3.08,1.0,0.0,1.4784
1297,CA-2018-115427,12/30/2018,1/3/2019,Standard Class,EB-13975,Erica Bern,Corporate,United States,Fairfield,California,94533.0,West,OFF-BI-10002103,Office Supplies,Binders,"Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl",13.904,2.0,0.2,4.5188
1298,CA-2018-115427,12/30/2018,1/3/2019,Standard Class,EB-13975,Erica Bern,Corporate,United States,Fairfield,California,94533.0,West,OFF-BI-10004632,Office Supplies,Binders,GBC Binding covers,20.72,2.0,0.2,6.475
1300,CA-2016-121391,10/4/2016,10/7/2016,First Class,AA-10315,Alex Avila,Consumer,United States,San Francisco,California,94109.0,West,OFF-ST-10001590,Office Supplies,Storage,"Tenex Personal Project File with Scoop Front Design, Black",26.96,2.0,0.0,7.0096
1303,CA-2016-115847,9/19/2016,9/24/2016,Second Class,TC-21535,Tracy Collins,Home Office,United States,Arlington,Virginia,22204.0,South,FUR-BO-10003433,Furniture,Bookcases,Sauder Cornerstone Collection Library,61.96,2.0,0.0,4.3372
1304,US-2018-126179,7/3/2018,7/7/2018,Standard Class,CS-12460,Chuck Sachs,Consumer,United States,Columbus,Georgia,31907.0,South,FUR-FU-10002554,Furniture,Furnishings,"Westinghouse Floor Lamp with Metal Mesh Shade, Black",23.99,1.0,0.0,5.5177
1307,CA-2017-141397,6/20/2017,6/21/2017,First Class,RC-19825,Roy Collins,Consumer,United States,Pasadena,California,91104.0,West,OFF-PA-10002986,Office Supplies,Paper,Xerox 1898,46.76,7.0,0.0,22.4448
1308,CA-2017-141397,6/20/2017,6/21/2017,First Class,RC-19825,Roy Collins,Consumer,United States,Pasadena,California,91104.0,West,OFF-BI-10000320,Office Supplies,Binders,GBC Plastic Binding Combs,17.712,3.0,0.2,6.4206
1309,CA-2017-141397,6/20/2017,6/21/2017,First Class,RC-19825,Roy Collins,Consumer,United States,Pasadena,California,91104.0,West,OFF-AP-10003971,Office Supplies,Appliances,Belkin 6 Outlet Metallic Surge Strip,21.78,2.0,0.0,5.6628
1312,CA-2017-141082,12/9/2017,12/13/2017,Standard Class,FM-14380,Fred McMath,Consumer,United States,Lawrence,Massachusetts,1841.0,East,OFF-LA-10001404,Office Supplies,Labels,Avery 517,3.69,1.0,0.0,1.7343
1315,CA-2017-145919,12/18/2017,12/23/2017,Standard Class,HG-14965,Henry Goldwyn,Corporate,United States,Los Angeles,California,90032.0,West,OFF-PA-10003072,Office Supplies,Paper,"Eureka Recycled Copy Paper 8 1/2"" x 11"", Ream",38.88,6.0,0.0,18.6624
1318,CA-2018-157651,12/10/2018,12/14/2018,Standard Class,HA-14920,Helen Andreada,Consumer,United States,Philadelphia,Pennsylvania,19120.0,East,TEC-AC-10003116,Technology,Accessories,Memorex Froggy Flash Drive 8 GB,14.2,1.0,0.2,3.3725
1320,CA-2015-160773,7/1/2015,7/5/2015,Standard Class,LW-16825,Laurel Workman,Corporate,United States,Deltona,Florida,32725.0,South,OFF-BI-10000546,Office Supplies,Binders,Avery Durable Binders,5.184,6.0,0.7,-3.6288
1321,CA-2018-167703,2/3/2018,2/8/2018,Standard Class,MC-17575,Matt Collins,Consumer,United States,Cincinnati,Ohio,45231.0,East,OFF-BI-10002071,Office Supplies,Binders,Fellowes Black Plastic Comb Bindings,5.229,3.0,0.7,-4.1832
1323,CA-2018-121804,3/3/2018,3/8/2018,Standard Class,LP-17095,Liz Preis,Consumer,United States,Murray,Kentucky,42071.0,South,OFF-AP-10004859,Office Supplies,Appliances,Acco 6 Outlet Guardian Premium Surge Suppressor,72.8,5.0,0.0,19.656
1324,CA-2018-162635,10/9/2018,10/10/2018,First Class,EB-14170,Evan Bailliet,Consumer,United States,Wilmington,North Carolina,28403.0,South,OFF-PA-10002659,Office Supplies,Paper,Avoid Verbal Orders Carbonless Minifold Book,10.816,4.0,0.2,3.5152
1325,CA-2015-107153,9/28/2015,10/3/2015,Standard Class,GZ-14545,George Zrebassa,Corporate,United States,Lawrence,Massachusetts,1841.0,East,OFF-ST-10001321,Office Supplies,Storage,"Decoflex Hanging Personal Folder File, Blue",46.26,3.0,0.0,12.4902
1326,US-2015-117058,5/27/2015,5/30/2015,First Class,LE-16810,Laurel Elliston,Consumer,United States,Chicago,Illinois,60653.0,Central,OFF-BI-10004139,Office Supplies,Binders,Fellowes Presentation Covers for Comb Binding Machines,17.46,6.0,0.8,-30.555
1327,CA-2016-120439,6/14/2016,6/18/2016,Standard Class,AD-10180,Alan Dominguez,Home Office,United States,Philadelphia,Pennsylvania,19120.0,East,FUR-FU-10001867,Furniture,Furnishings,"Eldon Expressions Punched Metal & Wood Desk Accessories, Pewter & Cherry",51.072,6.0,0.2,5.1072
1328,CA-2017-128258,3/30/2017,4/1/2017,First Class,CP-12085,Cathy Prescott,Corporate,United States,Norwich,Connecticut,6360.0,East,OFF-PA-10004156,Office Supplies,Paper,Xerox 188,11.34,1.0,0.0,5.5566
1329,CA-2018-106033,10/15/2018,10/18/2018,Second Class,FG-14260,Frank Gastineau,Home Office,United States,San Francisco,California,94110.0,West,OFF-AR-10002818,Office Supplies,Art,Panasonic KP-310 Heavy-Duty Electric Pencil Sharpener,87.92,4.0,0.0,26.376
1330,CA-2017-142762,5/23/2017,5/27/2017,Standard Class,LD-17005,Lisa DeCherney,Consumer,United States,San Francisco,California,94109.0,West,FUR-FU-10003691,Furniture,Furnishings,"Eldon Image Series Desk Accessories, Ebony",37.05,3.0,0.0,16.302
1331,CA-2018-127705,6/2/2018,6/6/2018,Standard Class,AB-10255,Alejandro Ballentine,Home Office,United States,Lorain,Ohio,44052.0,East,TEC-PH-10000347,Technology,Phones,Cush Cases Heavy Duty Rugged Cover Case for Samsung Galaxy S5 - Purple,2.97,1.0,0.4,-0.6435
1332,CA-2018-127705,6/2/2018,6/6/2018,Standard Class,AB-10255,Alejandro Ballentine,Home Office,United States,Lorain,Ohio,44052.0,East,OFF-ST-10004507,Office Supplies,Storage,Advantus Rolling Storage Box,27.44,2.0,0.2,2.401
1333,CA-2015-122567,2/16/2015,2/21/2015,Standard Class,MN-17935,Michael Nguyen,Consumer,United States,Dallas,Texas,75220.0,Central,OFF-BI-10002012,Office Supplies,Binders,Wilson Jones Easy Flow II Sheet Lifters,1.08,3.0,0.8,-1.728
1334,CA-2015-122567,2/16/2015,2/21/2015,Standard Class,MN-17935,Michael Nguyen,Consumer,United States,Dallas,Texas,75220.0,Central,OFF-AP-10001303,Office Supplies,Appliances,"Holmes Cool Mist Humidifier for the Whole House with 8-Gallon Output per Day, Extended Life Filter",7.96,2.0,0.8,-13.93
1337,US-2018-123281,4/2/2018,4/7/2018,Standard Class,JF-15190,Jamie Frazer,Consumer,United States,Los Angeles,California,90008.0,West,FUR-FU-10003724,Furniture,Furnishings,Westinghouse Clip-On Gooseneck Lamps,25.11,3.0,0.0,6.5286
1338,CA-2018-100524,3/31/2018,4/2/2018,Second Class,CM-12115,Chad McGuire,Consumer,United States,New York City,New York,10011.0,East,FUR-FU-10004018,Furniture,Furnishings,Tensor Computer Mounted Lamp,29.78,2.0,0.0,8.0406
1340,CA-2018-100524,3/31/2018,4/2/2018,Second Class,CM-12115,Chad McGuire,Consumer,United States,New York City,New York,10011.0,East,OFF-PA-10004911,Office Supplies,Paper,"Rediform S.O.S. 1-Up Phone Message Bk, 4-1/4x3-1/16 Bk, 1 Form/Pg, 40 Messages/Bk, 3/Pk",75.04,8.0,0.0,36.0192
1342,CA-2018-113481,1/2/2018,1/4/2018,First Class,AS-10045,Aaron Smayling,Corporate,United States,Jacksonville,North Carolina,28540.0,South,OFF-BI-10003694,Office Supplies,Binders,"Avery 3 1/2"" Diskette Storage Pages, 10/Pack",15.66,5.0,0.7,-12.528
1343,CA-2018-113481,1/2/2018,1/4/2018,First Class,AS-10045,Aaron Smayling,Corporate,United States,Jacksonville,North Carolina,28540.0,South,OFF-BI-10000474,Office Supplies,Binders,Avery Recycled Flexi-View Covers for Binding Systems,28.854,6.0,0.7,-21.1596
1344,CA-2016-131758,5/28/2016,6/1/2016,Standard Class,KB-16315,Karl Braun,Consumer,United States,Freeport,New York,11520.0,East,OFF-AR-10000411,Office Supplies,Art,Boston 16701 Slimline Battery Pencil Sharpener,47.82,3.0,0.0,14.346
1345,CA-2016-131758,5/28/2016,6/1/2016,Standard Class,KB-16315,Karl Braun,Consumer,United States,Freeport,New York,11520.0,East,OFF-LA-10000262,Office Supplies,Labels,Avery 494,13.05,5.0,0.0,6.003
1347,CA-2015-118339,3/17/2015,3/24/2015,Standard Class,BN-11515,Bradley Nguyen,Consumer,United States,Lakeville,Minnesota,55044.0,Central,OFF-PA-10000466,Office Supplies,Paper,"Memo Book, 100 Message Capacity, 5 3/8” x 11”",47.18,7.0,0.0,23.59
1348,CA-2015-118339,3/17/2015,3/24/2015,Standard Class,BN-11515,Bradley Nguyen,Consumer,United States,Lakeville,Minnesota,55044.0,Central,OFF-AR-10003829,Office Supplies,Art,Newell 35,19.68,6.0,0.0,5.7072
1349,CA-2015-118339,3/17/2015,3/24/2015,Standard Class,BN-11515,Bradley Nguyen,Consumer,United States,Lakeville,Minnesota,55044.0,Central,OFF-BI-10001758,Office Supplies,Binders,Wilson Jones 14 Line Acrylic Coated Pressboard Data Binders,53.4,10.0,0.0,25.098
1350,CA-2015-118339,3/17/2015,3/24/2015,Standard Class,BN-11515,Bradley Nguyen,Consumer,United States,Lakeville,Minnesota,55044.0,Central,OFF-BI-10000136,Office Supplies,Binders,Avery Non-Stick Heavy Duty View Round Locking Ring Binders,35.88,6.0,0.0,17.2224
1352,CA-2017-162901,3/28/2017,3/31/2017,First Class,AS-10045,Aaron Smayling,Corporate,United States,Arlington,Virginia,22204.0,South,OFF-ST-10000649,Office Supplies,Storage,Hanging Personal Folder File,31.4,2.0,0.0,7.85
1354,CA-2018-162978,5/4/2018,5/9/2018,Standard Class,LW-16990,Lindsay Williams,Corporate,United States,San Francisco,California,94109.0,West,OFF-PA-10002250,Office Supplies,Paper,Things To Do Today Pad,17.61,3.0,0.0,8.4528
1358,CA-2017-145247,5/5/2017,5/7/2017,First Class,ND-18370,Natalie DeCherney,Consumer,United States,Louisville,Kentucky,40214.0,South,OFF-PA-10003641,Office Supplies,Paper,Xerox 1909,79.14,3.0,0.0,36.4044
1359,CA-2018-160045,4/26/2018,4/27/2018,First Class,LB-16735,Larry Blacks,Consumer,United States,Fort Worth,Texas,76106.0,Central,FUR-FU-10000010,Furniture,Furnishings,"DAX Value U-Channel Document Frames, Easel Back",1.988,1.0,0.6,-1.4413
1362,CA-2018-125199,10/19/2018,10/25/2018,Standard Class,HM-14860,Harry Marie,Corporate,United States,Philadelphia,Pennsylvania,19120.0,East,OFF-PA-10004041,Office Supplies,Paper,"It's Hot Message Books with Stickers, 2 3/4"" x 5""",23.68,4.0,0.2,7.4
1364,US-2018-155425,11/10/2018,11/11/2018,First Class,AB-10600,Ann Blume,Corporate,United States,Tucson,Arizona,85705.0,West,OFF-BI-10001036,Office Supplies,Binders,Cardinal EasyOpen D-Ring Binders,38.388,14.0,0.7,-25.592
1371,US-2016-103471,12/24/2016,12/28/2016,Standard Class,JR-15670,Jim Radford,Consumer,United States,Colorado Springs,Colorado,80906.0,West,OFF-AR-10003405,Office Supplies,Art,"Dixon My First Ticonderoga Pencil, #2",14.04,3.0,0.2,1.5795
1372,CA-2018-136672,3/7/2018,3/12/2018,Standard Class,MG-17890,Michael Granlund,Home Office,United States,Clinton,Maryland,20735.0,East,TEC-AC-10004510,Technology,Accessories,Logitech Desktop MK120 Mouse and keyboard Combo,49.08,3.0,0.0,4.908
1373,US-2015-157021,4/1/2015,4/6/2015,Second Class,KM-16720,Kunst Miller,Consumer,United States,Vallejo,California,94591.0,West,OFF-LA-10002312,Office Supplies,Labels,Avery 490,29.6,2.0,0.0,14.8
1374,US-2015-157021,4/1/2015,4/6/2015,Second Class,KM-16720,Kunst Miller,Consumer,United States,Vallejo,California,94591.0,West,OFF-BI-10000042,Office Supplies,Binders,"Pressboard Data Binder, Crimson, 12"" X 8 1/2""",17.088,4.0,0.2,5.5536
1378,CA-2015-126361,8/4/2015,8/9/2015,Second Class,VD-21670,Valerie Dominguez,Consumer,United States,Pleasant Grove,Utah,84062.0,West,OFF-AR-10000896,Office Supplies,Art,Newell 329,16.4,5.0,0.0,4.264
1381,CA-2015-126361,8/4/2015,8/9/2015,Second Class,VD-21670,Valerie Dominguez,Consumer,United States,Pleasant Grove,Utah,84062.0,West,OFF-BI-10002852,Office Supplies,Binders,Ibico Standard Transparent Covers,13.184,1.0,0.2,4.7792
